"migration.msbt.msbt/Mig_Client_CompleteLearnMore_DlgBody_Jp","・{bytes:0E|00|01|00|06|00|00|00}Els programes descarregables comprats per {bytes:0E|00|02|00|07|00|04|00|00|00|00|00} es poden tornar a baixar i jugar.{bytes:0F|00|01|00|06|00}{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
・{bytes:0E|00|01|00|06|00|00|00}Les captures de pantalla i els vídeos romandran a la consola original i no s’han transferit.{bytes:0F|00|01|00|06|00}{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Visiteu el lloc web d’assistència de Nintendo per a més informació.
https://www.nintendo.co.jp/support/switch/"
"migration.msbt.msbt/Mig_Client_CompleteLearnMore_DlgBody_Us","・{bytes:0E|00|01|00|06|00|00|00}Els programes descarregables comprats per {bytes:0E|00|02|00|07|00|04|00|00|00|00|00} es poden tornar a baixar i jugar.{bytes:0F|00|01|00|06|00}{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
・{bytes:0E|00|01|00|06|00|00|00}Les captures de pantalla i els vídeos romandran a la consola original i no s’han transferit.{bytes:0F|00|01|00|06|00}{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Visiteu el lloc web d’assistència de Nintendo per a més informació.
support.nintendo.com/switch/transfer"
"migration.msbt.msbt/Mig_Client_ConfirmUser_BtnNext","Següent"
"migration.msbt.msbt/Mig_Client_ConfirmUser_Main","Es transferirà {bytes:0E|00|02|00|07|00|04|00|00|00|00|00} a aquesta consola.
Prepareu la consola d’on es transferirà {bytes:0E|00|02|00|07|00|04|00|00|00|00|00}."
"migration.msbt.msbt/Mig_Client_LoginGuide_BtnInput","Inicia la sessió"
"migration.msbt.msbt/Mig_Client_LoginGuide_Main","Inicieu la sessió al compte de Nintendo de l’usuari que es transferirà.
{bytes:0E|00|01|00|03|00|02|00|00|CD}{bytes:0E|00|00|00|02|00|02|00|50|00}Si no hi ha cap compte de Nintendo enllaçat a aquest usuari, abans enllaceu-lo a la consola d’origen. Podeu enllaçar un compte de Nintendo a la pàgina d’usuari de la part superior esquerra del menú HOME.{bytes:0E|00|00|00|02|00|02|00|64|00}{bytes:0F|00|01|00|03|00}"
"migration.msbt.msbt/Mig_Client_Migration_GuideText1","Podeu començar la preparació de la consola d’origen anant al menú HOME i seleccionant  (Configuració del sistema) ⇒ Usuaris ⇒ Transfereix l’usuari.
{bytes:0E|00|01|00|03|00|02|00|00|CD}{bytes:0E|00|00|00|02|00|02|00|50|00}Si no apareix l’opció «Transfereix l’usuari», executeu una actualització del sistema a
 (Configuració del sistema) ⇒ Sistema.{bytes:0E|00|00|00|02|00|02|00|64|00}{bytes:0F|00|01|00|03|00}"
"migration.msbt.msbt/Mig_Client_Migration_GuideText2","Seleccioneu «Transfereix» a la consola d’origen."
"migration.msbt.msbt/Mig_Client_Migration_HeadReady","S’ha trobat la consola d’origen."
"migration.msbt.msbt/Mig_Client_Migration_HeadSearch","Continueu la preparació a la consola d’on es transferirà {bytes:0E|00|02|00|07|00|04|00|00|00|00|00}."
"migration.msbt.msbt/Mig_Client_Migration_HeadTransfer","S’està transferint la informació de l’usuari i les partides desades de {bytes:0E|00|02|00|07|00|04|00|00|00|00|00}..."
"migration.msbt.msbt/Mig_Client_Migration_ProgComplete","S’està finalitzant..."
"migration.msbt.msbt/Mig_Client_Migration_Sub","Connecteu un adaptador de corrent a cada consola i acosteu-les."
"migration.msbt.msbt/Mig_Client_RestartRelogin_DlgBody","Es reprendrà el procés de transferir la informació de l’usuari.
Inicieu la sessió al compte de Nintendo de l’usuari que es transferirà.
{bytes:0E|00|01|00|03|00|02|00|03|CD}{bytes:0E|00|00|00|02|00|02|00|50|00}Assegureu-vos que inicieu la sessió al mateix compte de Nintendo que abans.{bytes:0E|00|00|00|02|00|02|00|64|00}{bytes:0F|00|01|00|03|00}"
"migration.msbt.msbt/Mig_Cmn_Wait_DlgBody","Espereu..."
"migration.msbt.msbt/Mig_Commplete_BtnFinish","Finalitza"
"migration.msbt.msbt/Mig_Commplete_BtnMore","Quant a les altres dades"
"migration.msbt.msbt/Mig_Commplete_Main","S’ha transferit la informació de l’usuari i les partides desades de {bytes:0E|00|02|00|07|00|04|00|00|00|00|00}."
"migration.msbt.msbt/Mig_ConfirmMatchingCancel_DlgBody","Tornareu a la pantalla anterior."
"migration.msbt.msbt/Mig_ConfirmMigrationCancel_DlgBody","Es cancel·larà la transferència del sistema."
"migration.msbt.msbt/Mig_MainBg_Header","Transferència d’usuaris"
"migration.msbt.msbt/Mig_MainBg_Header_Client","Consola de destinació"
"migration.msbt.msbt/Mig_MainBg_Header_Server","Consola d’origen"
"migration.msbt.msbt/Mig_MigrationCanceled_DlgBody","S’ha cancel·lat la transferència del sistema."
"migration.msbt.msbt/Mig_NeedDataErase_DlgBody","No es poden transferir les partides desades perquè no hi ha prou espai lliure.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Arxiveu programes i allibereu {bytes:0E|00|02|00|02|00|04|00|00|00|00|00} {bytes:0E|00|02|00|00|00|04|00|01|00|00|00} o més d’espai lliure a la memòria del sistema."
"migration.msbt.msbt/Mig_NeedNetConnect_DlgBody","La consola es connectarà a Internet per a comprovar si cal una actualització del sistema."
"migration.msbt.msbt/Mig_NeedNup_DlgBody","Cal instal·lar una actualització del sistema.
Executeu l’actualització del sistema i torneu-ho a provar."
"migration.msbt.msbt/Mig_NeedPowerSupply_DlgBody","Connecteu l’adaptador de corrent.
{bytes:0E|00|01|00|03|00|02|00|03|CD}{bytes:0E|00|00|00|02|00|02|00|50|00}No el desconnecteu fins que la transferència del sistema hagi acabat.{bytes:0E|00|00|00|02|00|02|00|64|00}{bytes:0F|00|01|00|03|00}"
"migration.msbt.msbt/Mig_RebootErr_DlgBody","La consola es reiniciarà perquè s’ha produït un error."
"migration.msbt.msbt/Mig_Restart_Complete_DlgBody","S’han transferit la informació de l’usuari i les partides desades.
La consola es reiniciarà."
"migration.msbt.msbt/Mig_Restart_DlgBody","El vostre usuari ja ha estat en el procés de ser transferit, de manera que el procés començarà de nou on l’havíeu deixat."
"migration.msbt.msbt/Mig_Restart_DlgBtn","Apaga"
"migration.msbt.msbt/Mig_Restart_UserAdded_DlgBody","S’ha creat un usuari genèric perquè no restaven usuaris a la consola."
"migration.msbt.msbt/Mig_RestartMatching_DlgBody","S’estan cercant consoles entre les quals es transferiran les dades...
Feu servir les mateixes consoles que abans i acosteu-les."
"migration.msbt.msbt/Mig_RestartMatchingErr_DlgBody","La consola s’apagarà perquè s’ha produït un error.
Prepareu les dues consoles que utilitzareu per a la transferència del sistema i després torneu a engegar la consola."
"migration.msbt.msbt/Mig_RestartNetworkErr_DlgBody","La consola s’apagarà perquè s’ha produït un error.
Torneu-ho a provar en un lloc on la consola es pugui connectar a la xarxa."
"migration.msbt.msbt/Mig_Select_BtnClient","Consola de destinació"
"migration.msbt.msbt/Mig_Select_BtnServer","Consola d’origen"
"migration.msbt.msbt/Mig_Select_Main","Prepareu la consola d’origen, i també la consola de destinació a la qual es transferirà aquest usuari. Quina consola feu servir, ara mateix?"
"migration.msbt.msbt/Mig_Server_CompleteLearnMore_DlgBody_Au","・{bytes:0E|00|01|00|06|00|00|00}Els programes descarregables comprats per {bytes:0E|00|02|00|07|00|04|00|00|00|00|00} es poden tornar a baixar i jugar a la consola de destinació.{bytes:0F|00|01|00|06|00}{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
・{bytes:0E|00|01|00|06|00|00|00}Les captures de pantalla i els vídeos romandran a la consola original i no s’han transferit.{bytes:0F|00|01|00|06|00}{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Visiteu el lloc web d’assistència de Nintendo per a més informació.
support.nintendo.com"
"migration.msbt.msbt/Mig_Server_CompleteLearnMore_DlgBody_Cn","{empty}"
"migration.msbt.msbt/Mig_Server_CompleteLearnMore_DlgBody_Eu","・{bytes:0E|00|01|00|06|00|00|00}Els programes descarregables comprats per {bytes:0E|00|02|00|07|00|04|00|00|00|00|00} es poden tornar a baixar i jugar a la consola de destinació{bytes:0F|00|01|00|06|00}{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
・{bytes:0E|00|01|00|06|00|00|00}Les captures de pantalla i els vídeos romandran a la consola original i no s’han transferit.{bytes:0F|00|01|00|06|00}{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Visiteu el lloc web d’assistència de Nintendo per a més informació.
support.nintendo.com"
"migration.msbt.msbt/Mig_Server_CompleteLearnMore_DlgBody_HTK","・{bytes:0E|00|01|00|06|00|00|00}Els programes descarregables comprats per {bytes:0E|00|02|00|07|00|04|00|00|00|00|00} es poden tornar a baixar i jugar a la consola de destinació.{bytes:0F|00|01|00|06|00}{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
・{bytes:0E|00|01|00|06|00|00|00}Les captures de pantalla i els vídeos romandran a la consola original i no s’han transferit.{bytes:0F|00|01|00|06|00}{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Visiteu el lloc web d’assistència de Nintendo per a més informació.
support.nintendo.com"
"migration.msbt.msbt/Mig_Server_CompleteLearnMore_DlgBody_Jp","・{bytes:0E|00|01|00|06|00|00|00}Els programes descarregables comprats per {bytes:0E|00|02|00|07|00|04|00|00|00|00|00} es poden tornar a baixar i jugar a la consola de destinació.{bytes:0F|00|01|00|06|00}{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
・{bytes:0E|00|01|00|06|00|00|00}Les captures de pantalla i els vídeos romandran a la consola original i no s’han transferit.{bytes:0F|00|01|00|06|00}{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Visiteu el lloc web d’assistència de Nintendo per a més informació.
https://www.nintendo.co.jp/support/switch/"
"migration.msbt.msbt/Mig_Server_CompleteLearnMore_DlgBody_Us","・{bytes:0E|00|01|00|06|00|00|00}Els programes descarregables comprats per {bytes:0E|00|02|00|07|00|04|00|00|00|00|00} es poden tornar a baixar i jugar a la consola de destinació.{bytes:0F|00|01|00|06|00}{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
・{bytes:0E|00|01|00|06|00|00|00}Les captures de pantalla i els vídeos romandran a la consola original i no s’han transferit.{bytes:0F|00|01|00|06|00}{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Visiteu el lloc web d’assistència de Nintendo per a més informació.
support.nintendo.com/switch/transfer"
"migration.msbt.msbt/Mig_Server_Confirm_BtnNext","Continua"
"migration.msbt.msbt/Mig_Server_Confirm_BtnQuit","Cancel·la"
"migration.msbt.msbt/Mig_Server_Confirm_Main","Es transferiran les següents dades de {bytes:0E|00|02|00|07|00|04|00|00|00|00|00}:{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
・{bytes:0E|00|01|00|06|00|00|00}Informació de l’usuari{bytes:0F|00|01|00|06|00}
・{bytes:0E|00|01|00|06|00|00|00}Partides desades{bytes:0F|00|01|00|06|00}"
"migration.msbt.msbt/Mig_Server_Confirm_Sub","Els programes descarregables comprats per {bytes:0E|00|02|00|07|00|04|00|00|00|00|00} ja no seran jugables en aquesta consola. Podreu tornar-los a baixar i jugar-hi a la consola de destinació."
"migration.msbt.msbt/Mig_Server_Migration_BtnDetail","Com preparar la consola de destinació"
"migration.msbt.msbt/Mig_Server_Migration_BtnMig","Transfereix"
"migration.msbt.msbt/Mig_Server_Migration_HeadReady","S’ha trobat la consola de destinació."
"migration.msbt.msbt/Mig_Server_Migration_HeadSearch","Continueu la preparació a la consola de destinació."
"migration.msbt.msbt/Mig_Server_Migration_HeadTransfer","S’està transferint la informació d’usuari i les partides desades de {bytes:0E|00|02|00|07|00|04|00|00|00|00|00}...
{bytes:0E|00|01|00|03|00|02|00|00|CD}{bytes:0E|00|00|00|02|00|02|00|50|00}Connecteu un adaptador de corrent a cada consola i acosteu-les.
Podeu comprovar el progrés de la transferència a la consola de destinació.{bytes:0E|00|00|00|02|00|02|00|64|00}{bytes:0F|00|01|00|03|00}"
"migration.msbt.msbt/Mig_Server_Migration_Searching","S’està cercant..."
"migration.msbt.msbt/Mig_Server_Migration_Self","Aquesta consola"
"migration.msbt.msbt/Mig_Server_Migration_Sub","Connecteu un adaptador de corrent a cada consola i acosteu-les."
"migration.msbt.msbt/Mig_Server_MigrationDetail_AsideSet","Si no apareix l’opció «Transfereix l’usuari», executeu una actualització del sistema a
 (Configuració del sistema) ⇒ Sistema."
"migration.msbt.msbt/Mig_Server_MigrationDetail_AsideStarter","Si no apareix l’opció «Importa un usuari d’una altra consola Nintendo Switch», acabeu de configurar la consola i a continuació executeu una actualització del sistema anant al menú HOME i seleccionant  (Configuració del sistema) ⇒ Sistema."
"migration.msbt.msbt/Mig_Server_MigrationDetail_BtnClose","Tanca"
"migration.msbt.msbt/Mig_Server_MigrationDetail_HeadSet","Començar la preparació a  (Configuració del sistema) al menú HOME"
"migration.msbt.msbt/Mig_Server_MigrationDetail_HeadStarter","Començar la preparació quan es configura la consola per primera vegada"
"migration.msbt.msbt/Mig_Server_MigrationDetail_Main","Podeu començar la preparació de la consola de destinació de dues maneres."
"migration.msbt.msbt/Mig_Server_MigrationDetail_TextSet","A la consola de destinació, aneu al menú HOME i seleccioneu  (Configuració del sistema) ⇒ Usuaris ⇒ Transfereix l’usuari."
"migration.msbt.msbt/Mig_Server_MigrationDetail_TextStarter","La primera vegada que engegueu una consola nova, s’iniciarà el procés de configuració. Seleccioneu «Importa un usuari d’una altra consola Nintendo Switch» quan arribeu a la pantalla de sota."
"migration.msbt.msbt/Mig_Server_Phase3Err_DlgBody","La consola es reiniciarà perquè s’ha produït un error.
Deixeu la consola de destinació engegada i a prop."
"migration.msbt.msbt/Mig_Server_UserAdded_DlgBody_Au","{bytes:0E|00|00|00|02|00|02|00|50|00}S’ha creat un usuari genèric perquè no restaven usuaris en aquesta consola.
{bytes:0E|00|01|00|03|00|02|00|03|CD}Les captures de pantalla i els vídeos que hàgiu fet romandran en aquesta consola i no s’han transferit.
Visiteu el lloc web d’assistència de Nintendo per a més informació.
support.nintendo.com{bytes:0F|00|01|00|03|00}{bytes:0E|00|00|00|02|00|02|00|64|00}"
"migration.msbt.msbt/Mig_Server_UserAdded_DlgBody_Cn","{empty}"
"migration.msbt.msbt/Mig_Server_UserAdded_DlgBody_Eu","S’ha creat un usuari genèric perquè no restaven usuaris a la consola.
{bytes:0E|00|01|00|03|00|02|00|03|CD}{bytes:0E|00|00|00|02|00|02|00|50|00}Les captures de pantalla i els vídeos que hàgiu fet romandran en aquesta consola i no s’han transferit.
Visiteu el lloc web d’assistència de Nintendo per a més informació.
support.nintendo.com{bytes:0E|00|00|00|02|00|02|00|64|00}{bytes:0F|00|01|00|03|00}"
"migration.msbt.msbt/Mig_Server_UserAdded_DlgBody_HTK","S’ha creat un usuari genèric perquè no restaven usuaris en aquesta consola.
{bytes:0E|00|01|00|03|00|02|00|03|CD}{bytes:0E|00|00|00|02|00|02|00|50|00}Les captures de pantalla i els vídeos que hàgiu fet romandran en aquesta consola i no s’han transferit.
Visiteu el lloc web d’assistència de Nintendo per a més informació.
support.nintendo.com{bytes:0E|00|00|00|02|00|02|00|64|00}{bytes:0F|00|01|00|03|00}"
"migration.msbt.msbt/Mig_Server_UserAdded_DlgBody_Jp","S’ha creat un usuari genèric perquè no restaven usuaris a la consola.
{bytes:0E|00|01|00|03|00|02|00|03|CD}{bytes:0E|00|00|00|02|00|02|00|50|00}Les captures de pantalla i els vídeos que hàgiu fet romandran en aquesta consola i no s’han transferit.
Visiteu el lloc web d’assistència de Nintendo per a més informació.
https://www.nintendo.co.jp/support/switch/{bytes:0E|00|00|00|02|00|02|00|64|00}{bytes:0F|00|01|00|03|00}"
"migration.msbt.msbt/Mig_Server_UserAdded_DlgBody_Us","S’ha creat un usuari genèric perquè no restaven usuaris en aquesta consola.
{bytes:0E|00|01|00|03|00|02|00|03|CD}{bytes:0E|00|00|00|02|00|02|00|50|00}Les captures de pantalla i els vídeos que hàgiu fet romandran en aquesta consola i no s’han transferit.
Visiteu el lloc web d’assistència de Nintendo per a més informació.
support.nintendo.com/switch/transfer{bytes:0E|00|00|00|02|00|02|00|64|00}{bytes:0F|00|01|00|03|00}"
"migration.msbt.msbt/Mig_UserLimitErr_DlgBody","No podeu afegir més usuaris.
Suprimiu un usuari i torneu-ho a provar."
"migration.msbt.msbt/Mig_UserName","Usuari"
"migration.msbt.msbt/SaveMove_CannotFindServer_DlgBody","No s’ha pogut trobar la consola que ha d’enviar les partides desades.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Feu el següent i seleccioneu «Torna a cercar».{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
・{bytes:0E|00|01|00|06|00|00|00}Assegureu-vos que les dues consoles que feu servir per al procés de transferència siguin a prop l’una de l’altra.{bytes:0F|00|01|00|06|00}
・{bytes:0E|00|01|00|06|00|00|00}Assegureu-vos que es mostra el següent missatge a la consola que no esteu fent servir ara: «Prepareu l’altra consola.»{bytes:0F|00|01|00|06|00}
・{bytes:0E|00|01|00|06|00|00|00}Assegureu-vos que el mateix compte de Nintendo està enllaçat a un usuari de cada consola.{bytes:0F|00|01|00|06|00}"
"migration.msbt.msbt/SaveMove_Client_Complete_BodyText","S’han rebut les partides desades correctament."
"migration.msbt.msbt/SaveMove_Client_ConfirmOverwrite_BodyText","Se sobreescriuran les partides desades del mateix programa.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Les partides desades que hi hagi en aquesta consola se suprimiran i no es podran recuperar. Les voleu sobreescriure?"
"migration.msbt.msbt/SaveMove_Client_ConfirmOverwrite_BtnCancel","Cancel·la"
"migration.msbt.msbt/SaveMove_Client_ConfirmOverwrite_BtnOK","Sobreescriu les partides desades"
"migration.msbt.msbt/SaveMove_Client_NoAccountErrorDlgBody","Per tal de rebre partides desades, el compte de Nintendo enllaçat a l’usuari propietari de les partides desades que enviareu des de la consola original també ha d’estar enllaçat a un usuari en aquesta consola.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Enllaceu el compte de Nintendo a un usuari d’aquesta consola i torneu-ho a provar.
{bytes:0E|00|01|00|03|00|02|00|03|CD}{bytes:0E|00|00|00|02|00|02|00|50|00}Podeu enllaçar un compte de Nintendo a la pàgina d’usuari en qualsevol moment.{bytes:0E|00|00|00|02|00|02|00|64|00}{bytes:0F|00|01|00|03|00}"
"migration.msbt.msbt/SaveMove_Client_RecievingData_BodyText","S’estan rebent les partides desades...
{bytes:0E|00|01|00|03|00|02|00|03|CD}{bytes:0E|00|00|00|02|00|02|00|50|00}Assegureu-vos que les consoles estiguin a prop.{bytes:0E|00|00|00|02|00|02|00|64|00}{bytes:0F|00|01|00|03|00}"
"migration.msbt.msbt/SaveMove_Client_SearchTarget_BodyText","Prepareu l’altra consola.
{bytes:0E|00|01|00|03|00|02|00|03|CD}{bytes:0E|00|00|00|02|00|02|00|50|00}Seleccioneu Transfereix partides desades ⇒ Envia partides desades a una altra consola i acosteu les dues consoles.{bytes:0E|00|00|00|02|00|02|00|64|00}{bytes:0F|00|01|00|03|00}"
"migration.msbt.msbt/SaveMove_ConfirmMigrationCancel_DlgBody","Es cancel·larà la transferència de partides desades."
"migration.msbt.msbt/SaveMove_HeaderClient","Recepció de partides desades"
"migration.msbt.msbt/SaveMove_HeaderCmn","Transferència de partides desades"
"migration.msbt.msbt/SaveMove_HeaderServer","Enviament de partides desades"
"migration.msbt.msbt/SaveMove_MigrationCanceled_DlgBody","S’ha cancel·lat la transferència de les partides desades."
"migration.msbt.msbt/SaveMove_NeedDataErase_DlgBody","No es poden rebre les partides desades perquè no hi ha prou espai lliure.{bytes:0E|00|01|00|00|00|04|00|9A|99|19|3F}
Arxiveu programes i allibereu {bytes:0E|00|02|00|07|00|04|00|00|00|00|00} o més d’espai lliure a la memòria del sistema."
"migration.msbt.msbt/SaveMove_RebootErr_DlgBody","La consola es reiniciarà perquè s’ha produït un error."
"migration.msbt.msbt/SaveMove_Restart_Command_DlgBody","La consola es reiniciarà."
"migration.msbt.msbt/SaveMove_Restart_Complete_DlgBody","S’han transferit les partides desades.
La consola es reiniciarà."
"migration.msbt.msbt/SaveMove_Restart_DlgBody","Les vostres partides desades ja han estat en el procés de ser transferides, de manera que el procés començarà de nou on l’havíeu deixat."
"migration.msbt.msbt/SaveMove_RestartMatching_DlgBody","S’estan cercant consoles entre les quals es transferiran dades...
Feu servir les mateixes consoles que abans i acosteu-les."
"migration.msbt.msbt/SaveMove_RestartMatchingErr_DlgBody","La consola s’apagarà perquè s’ha produït un error.
Prepareu les dues consoles que utilitzareu per a la transferència de partides desades i després torneu a engegar la consola."
"migration.msbt.msbt/SaveMove_RestartNetworkErr_DlgBody","La consola s’apagarà perquè s’ha produït un error.
Torneu-ho a provar en un lloc on la consola es pugui connectar a la xarxa."
"migration.msbt.msbt/SaveMove_Server_CommitErr_DlgBody","La consola es reiniciarà perquè s’ha produït un error.
Deixeu la consola a la qual es transferiran les dades engegada i a prop."
"migration.msbt.msbt/SaveMove_Server_Complete_BodyText","S’han enviat les partides desades.
{bytes:0E|00|01|00|03|00|02|00|03|CD}{bytes:0E|00|00|00|02|00|02|00|50|00}Podeu continuar jugant en el punt en què ho vau deixar a la consola que ha rebut les partides desades.{bytes:0E|00|00|00|02|00|02|00|64|00}{bytes:0F|00|01|00|03|00}"
"migration.msbt.msbt/SaveMove_Server_Complete_Btn01","D’acord"
"migration.msbt.msbt/SaveMove_Server_Confirm_BodyText","Aquestes partides desades s’enviaran a una altra consola.
{bytes:0E|00|01|00|03|00|02|00|03|CD}{bytes:0E|00|00|00|02|00|02|00|50|00}Les partides desades enviades se suprimiran d’aquesta consola.{bytes:0E|00|00|00|02|00|02|00|64|00}{bytes:0F|00|01|00|03|00}"
"migration.msbt.msbt/SaveMove_Server_Confirm_Btn01","Envia partides desades"
"migration.msbt.msbt/SaveMove_Server_NoSave_BodyText","No hi ha partides desades per a aquest usuari."
"migration.msbt.msbt/SaveMove_Server_PolicyErrorDlgBody","No es poden enviar les partides desades a l’altra consola perquè aquest programa no suporta les transferències de partides desades."
"migration.msbt.msbt/SaveMove_Server_SaveList_BodyText","Seleccioneu les partides desades que voleu enviar a l’altra consola."
"migration.msbt.msbt/SaveMove_Server_SearchTarget_BodyText","Prepareu l’altra consola.
{bytes:0E|00|01|00|03|00|02|00|03|CD}{bytes:0E|00|00|00|02|00|02|00|50|00}Seleccioneu Transfereix partides desades ⇒ Rep partides desades i acosteu les dues consoles.{bytes:0E|00|00|00|02|00|02|00|64|00}{bytes:0F|00|01|00|03|00}"
"migration.msbt.msbt/SaveMove_Top_BodyTxt","Transferiu partides desades a una consola propera.
{bytes:0E|00|01|00|03|00|02|00|03|CD}{bytes:0E|00|00|00|02|00|02|00|50|00}Les partides desades només es poden transferir entre usuaris que estiguin enllaçats al mateix compte de Nintendo.{bytes:0E|00|00|00|02|00|02|00|64|00}{bytes:0F|00|01|00|03|00}"
"migration.msbt.msbt/SaveMove_Top_BtnClient","Rep partides desades"
"migration.msbt.msbt/SaveMove_Top_BtnServer","Envia partides desades
a una altra consola"
"MiiEditN.msbt/AmiiboBodyTextRemoveAmiibo","Traieu l’amiibo del punt NFC."
"MiiEditN.msbt/AmiiboBodyTextRestoreSuccess","S’han restaurat les dades."
"MiiEditN.msbt/AmiiboBodyTextSetAmiibo","Mantingueu un amiibo al punt NFC."
"MiiEditN.msbt/AmiiboBodyTextSetAmiibo2","Mantingueu quiet l’amiibo fins
que s’hagin restaurat les dades."
"MiiEditN.msbt/AmiiboBodyTitleTextRestoreData","Es restauraran les dades de l’amiibo."
"MiiEditN.msbt/AmiiboBodyTitleTextRestoreData2","S’estan restaurant les dades..."
"MiiEditN.msbt/AmiiboDlgTextConnect","Connecteu un controlador que pugui llegir amiibo.

Si voleu fer servir un Controlador Pro de la Nintendo Switch que estigui connectat actualment a la consola mitjançant un cable, caldrà que desconnecteu el cable de càrrega USB i que ho torneu a provar."
"MiiEditN.msbt/AmiiboDlgTextConnect2","No hi ha connectat cap controlador que pugui llegir amiibo."
"MiiEditN.msbt/AmiiboDlgTextDifferent","Aquest no és l’amiibo que heu escanejat abans."
"MiiEditN.msbt/AmiiboDlgTextFailureRecovery","No s’han pogut restaurar les dades.
Torneu-ho a provar."
"MiiEditN.msbt/AmiiboDlgTextFinishedCopy","S’ha copiat el Mii."
"MiiEditN.msbt/AmiiboDlgTextIncompatible","Aquest amiibo no està suportat."
"MiiEditN.msbt/AmiiboDlgTextInitialization","Les dades de l’amiibo són corruptes.
Podeu restaurar-ne les dades si teniu un dispositiu Nintendo que hagi accedit abans a aquest amiibo.
També podeu restablir l’amiibo seleccionant
 (Configuració del sistema) ⇒ amiibo al menú HOME."
"MiiEditN.msbt/AmiiboDlgTextNoOwnerMii","No hi ha cap Mii registrat en aquest amiibo."
"MiiEditN.msbt/AmiiboDlgTextNotAmiibo","Això no és un amiibo."
"MiiEditN.msbt/AmiiboDlgTextNotConnect","S’ha perdut la connexió amb el controlador.
Torneu-ho a provar."
"MiiEditN.msbt/AmiiboDlgTextNotTurnedOn","Desactiveu el mode d’avió a la
configuració ràpida (mantingueu premut )."
"MiiEditN.msbt/AmiiboDlgTextRestoreData","Les dades de l’amiibo són corruptes. 
Voleu restaurar l’amiibo amb les
dades desades en aquesta consola?"
"MiiEditN.msbt/AmiiboDlgTextUnbrokenData","Les dades d’aquest amiibo no són corruptes, per tant, no cal restaurar-lo."
"MiiEditN.msbt/AmiiboTopTitleTextCopyStart","Es copiarà el Mii registrat en
aquest amiibo."
"MiiEditN.msbt/CommonDlgTextWarningNGNickname","El sobrenom que heu introduït s’ha substituït per ??? perquè contenia un mot inapropiat."
"MiiEditN.msbt/CreateGenderBtnMan","Home"
"MiiEditN.msbt/CreateGenderBtnWoman","Dona"
"MiiEditN.msbt/CreateGenderTitleTextSelect","Seleccioneu un gènere per al Mii."
"MiiEditN.msbt/CreateRandomSelectBtnOK","Següent"
"MiiEditN.msbt/CreateRandomSelectTextTryToComplete","Feu les edicions que vulgueu
i després deseu el Mii."
"MiiEditN.msbt/CreateTopBtnCreateAmiibo","Copia el Mii d’un amiibo"
"MiiEditN.msbt/CreateTopBtnCreateNew","Comença de zero"
"MiiEditN.msbt/CreateTopBtnCreateRandom","Crea per semblança"
"MiiEditN.msbt/DlgBtnBack","Endarrere"
"MiiEditN.msbt/DlgBtnConnect","Connecta"
"MiiEditN.msbt/DlgBtnContinue","Continua editant"
"MiiEditN.msbt/DlgBtnContinueNet","Cancel·la"
"MiiEditN.msbt/DlgBtnDelete","Suprimeix"
"MiiEditN.msbt/DlgBtnDeleteMii","Suprimeix"
"MiiEditN.msbt/DlgBtnDiscardData","Cancel·la (es perdran totes les edicions)"
"MiiEditN.msbt/DlgBtnExpire","Finalitza"
"MiiEditN.msbt/DlgBtnNotCut","Cancel·la"
"MiiEditN.msbt/DlgBtnOK","D’acord"
"MiiEditN.msbt/DlgBtnQuit","Cancel·la"
"MiiEditN.msbt/DlgBtnRemakeIcon","Utilitza un altre Mii"
"MiiEditN.msbt/DlgBtnRestore","Restaura"
"MiiEditN.msbt/DlgBtnResume","Continua editant"
"MiiEditN.msbt/DlgBtnStartMiiEditN","Descarta i comença de zero"
"MiiEditN.msbt/DlgBtnStartNew","Descarta i comença de zero"
"MiiEditN.msbt/DlgBtnStartNew2","Descarta i comença de zero"
"MiiEditN.msbt/EditBeardBodyText","Barba"
"MiiEditN.msbt/EditColorBtnExpandedColor","Mostra’n més"
"MiiEditN.msbt/EditDlgTextCautionNGNickname","Aquest sobrenom conté llenguatge inapropiat."
"MiiEditN.msbt/EditDlgTextCautionNGNumber","El sobrenom no pot contenir més de cinc dígits."
